geonameid,name,country_code,country,latitude,longitude,elevation_m,population,timezone,duration_seconds,seconds_sacrificed,sun_altitude_deg,max_eclipse_ut_hours,distance_from_centerline_km,mean_cloud_percent,clear_sky_probability,cloud_observations,lodging_within_25km,camping_within_25km,lodging_within_80km,camping_within_80km
2481207,Sidi Akkacha,DZ,Algeria,36.46472,1.30258,120,26558,Africa/Algiers,204.8,178.3,45.36,8.938412,91.5,18.3,0.708,120,2,8,48,23
2501362,Chetouane,DZ,Algeria,34.92129,-1.29512,578,36776,Africa/Algiers,204.0,179.1,42.78,8.874233,89.7,12.5,0.808,120,33,1,157,16
2481700,Sétif,DZ,Algeria,36.19112,5.41373,1096,252127,Africa/Algiers,203.5,179.6,49.81,9.039243,95.4,10.6,0.817,120,51,2,228,28
2511250,San Pedro Alcántara,ES,Spain,36.48839,-4.99123,52,34922,Europe/Madrid,202.5,180.6,38.75,8.803357,85.9,14.0,0.8,120,269,10,1701,108
2526435,Zaïo,MA,Morocco,34.94282,-2.7329,198,39099,Africa/Casablanca,202.1,181.0,41.22,8.842467,88.8,28.6,0.608,120,2,2,104,23
2522162,Alcalá de los Gazules,ES,Spain,36.46212,-5.72382,209,5639,Europe/Madrid,202.0,181.1,37.99,8.789046,85.3,14.6,0.775,120,14,3,1433,126
2542024,Mokrisset,MA,Morocco,34.92997,-5.35293,571,1784,Africa/Casablanca,201.7,181.5,38.41,8.787653,86.2,12.7,0.825,120,7,3,335,34
13132700,Amiret Touazra,TN,Tunisia,35.48639,10.76283,71,6261,Africa/Tunis,201.3,181.8,55.84,9.187787,100.2,4.5,0.917,120,12,0,237,7
2560792,Ain Erreggada,MA,Morocco,34.93348,-2.22995,215,2941,Africa/Casablanca,201.3,181.9,41.76,8.853444,89.6,25.0,0.633,120,40,16,144,24
2484846,Ouled Mimoun,DZ,Algeria,34.90472,-1.03394,700,25377,Africa/Algiers,201.2,182.0,43.06,8.880102,91.0,12.8,0.817,120,16,0,123,14
2530516,Tamorot,MA,Morocco,34.93632,-4.7794,979,0,Africa/Casablanca,201.1,182.1,39.02,8.799146,87.1,16.0,0.708,120,15,0,265,29
2513961,Medina Sidonia,ES,Spain,36.45695,-5.92717,268,11658,Europe/Madrid,201.0,182.1,37.78,8.785141,85.5,16.5,0.758,120,195,17,1285,111
2471726,Dar Ali Ben Hassene,TN,Tunisia,35.5,10.7,89,5068,Africa/Tunis,200.2,182.9,55.77,9.185909,100.4,4.5,0.917,120,4,0,237,7
2529872,Targuist,MA,Morocco,34.93769,-4.31856,1029,14621,Africa/Casablanca,200.1,183.0,39.51,8.808597,88.0,18.8,0.65,120,4,1,40,17
2542230,Midar,MA,Morocco,34.94025,-3.53311,388,16402,Africa/Casablanca,199.9,183.2,40.35,8.825227,88.8,21.6,0.633,120,3,0,70,5
403271,Aş Şarārah,YE,Yemen,15.79449,43.86997,2720,0,Asia/Aden,198.4,184.7,67.64,10.732234,108.4,72.7,0.025,120,6,2,348,10
2557391,Arbaoua,MA,Morocco,34.90239,-5.94871,143,3330,Africa/Casablanca,197.3,185.9,37.78,8.775836,87.2,30.4,0.6,120,1,0,272,27
2555467,Berkane,MA,Morocco,34.92,-2.32,173,119284,Africa/Casablanca,196.4,186.7,41.66,8.851421,91.2,25.0,0.633,120,40,16,143,24
2564788,Aklim,MA,Morocco,34.92,-2.43,102,10586,Africa/Casablanca,195.9,187.2,41.55,8.849022,91.3,27.7,0.633,120,13,6,143,25
2477255,Telerghma,DZ,Algeria,36.11653,6.35434,748,26248,Africa/Algiers,195.8,187.4,50.85,9.063953,98.4,7.3,0.867,120,10,0,156,7
2514169,Marbella,ES,Spain,36.51543,-4.88583,57,156295,Europe/Madrid,195.5,187.6,38.86,8.805566,88.7,14.0,0.8,120,494,17,1602,107
2469252,Menzel Salem,TN,Tunisia,35.85673,8.47654,624,2856,Africa/Tunis,195.1,188.0,53.23,9.121772,100.1,5.8,0.908,120,1,0,31,1
12718692,Issaguen,MA,Morocco,34.91875,-4.56889,1254,2701,Africa/Casablanca,195.0,188.1,39.24,8.803291,89.6,17.8,0.675,120,13,0,263,27
102451,Şāmitah,SA,Saudi Arabia,16.59601,42.94435,62,26945,Asia/Riyadh,194.4,188.7,69.35,10.681456,109.2,55.7,0.158,120,0,0,63,0
77800,Aş Şawma‘ah,YE,Yemen,14.08505,45.80101,2040,0,Asia/Aden,194.0,189.2,64.03,10.835854,108.2,57.2,0.125,120,4,0,11,0
2541833,Moulay Bousselham,MA,Morocco,34.88158,-6.29455,45,8050,Africa/Casablanca,193.8,189.3,37.41,8.769014,88.0,30.8,0.5,120,7,6,88,24
12718684,Sidi Slimane Echcharaa,MA,Morocco,34.90818,-2.35055,232,32979,Africa/Casablanca,192.3,190.8,41.63,8.85069,92.5,25.0,0.633,120,39,16,143,25
2511388,San Fernando,ES,Spain,36.4759,-6.19817,15,95174,Europe/Madrid,191.9,191.2,37.51,8.780225,88.6,14.0,0.8,120,217,27,683,86
407094,Al Jamīmah,YE,Yemen,16.01787,43.59647,1547,0,Asia/Aden,191.8,191.3,68.14,10.717669,109.8,68.1,0.042,120,2,0,40,4
11524299,King Abdullah City,SA,Saudi Arabia,22.44633,39.12455,1,10000,Asia/Riyadh,191.6,191.5,76.58,10.38983,111.2,15.0,0.758,120,4,0,23,0
13132706,Menzel Hayet,TN,Tunisia,35.54206,10.57436,102,12952,Africa/Tunis,191.4,191.8,55.61,9.182098,102.6,3.4,0.942,120,0,0,236,7
2521146,Benahavís,ES,Spain,36.52361,-5.04631,189,2275,Europe/Madrid,191.3,191.8,38.69,8.802448,90.0,14.0,0.8,120,264,11,1705,106
7890531,Al Khāniq,YE,Yemen,15.50253,44.18158,2191,2,Asia/Aden,191.2,192.0,67.05,10.74965,109.8,77.1,0.017,120,309,3,353,10
2470146,Jerissa,TN,Tunisia,35.84509,8.63028,634,9807,Africa/Tunis,191.0,192.2,53.4,9.126049,101.3,5.9,0.9,120,0,0,64,1
2503620,Bordj Zemoura,DZ,Algeria,36.27462,4.85668,1043,19782,Africa/Algiers,191.0,192.2,49.19,9.024927,98.5,11.9,0.825,120,22,3,238,29
13132703,Amiret Hajjaj,TN,Tunisia,35.50128,10.82032,59,8121,Africa/Tunis,190.7,192.5,55.9,9.189372,102.9,4.5,0.917,120,43,2,235,7
2482572,Saïda,DZ,Algeria,34.83033,0.15171,840,142497,Africa/Algiers,190.6,192.6,44.37,8.907473,95.4,12.3,0.792,120,8,0,43,0
2517595,Fuengirola,ES,Spain,36.53998,-4.62473,13,71482,Europe/Madrid,190.3,192.8,39.12,8.81084,90.8,14.8,0.792,120,581,22,1760,117
2517283,Gaucín,ES,Spain,36.51784,-5.31581,619,1847,Europe/Madrid,189.9,193.2,38.41,8.797083,90.1,14.6,0.775,120,192,14,1772,135
2475687,Tlemcen,DZ,Algeria,34.87833,-1.315,811,173531,Africa/Algiers,189.4,193.8,42.76,8.873589,94.5,12.5,0.808,120,31,1,158,19
2473274,Rejiche,TN,Tunisia,35.46665,11.03848,6,11410,Africa/Tunis,189.0,194.2,56.15,9.195853,103.5,4.6,0.917,120,42,3,224,7
2477148,Ténès,DZ,Algeria,36.51076,1.30809,50,29220,Africa/Algiers,188.4,194.8,45.35,8.938664,96.6,18.3,0.708,120,2,7,50,21
2470649,Hamadet el Kebalou,TN,Tunisia,35.5,10.86667,60,4406,Africa/Tunis,187.6,195.6,55.95,9.190714,103.7,4.5,0.917,120,43,2,235,7
74167,Jiḩānah,YE,Yemen,15.22628,44.48244,2249,0,Asia/Aden,186.8,196.3,66.48,10.766273,110.7,77.1,0.025,120,4,0,355,9
410914,Kushar,YE,Yemen,16.15523,43.42102,1586,0,Asia/Aden,186.1,197.0,68.46,10.708569,111.2,67.3,0.05,120,3,0,35,3
2504616,Beni Mester,DZ,Algeria,34.87045,-1.42319,683,19808,Africa/Algiers,185.4,197.7,42.64,8.871146,95.6,12.4,0.8,120,32,1,169,24
2501541,Chelghoum el Aïd,DZ,Algeria,36.16286,6.16651,766,54495,Africa/Algiers,184.8,198.3,50.63,9.058954,101.2,7.8,0.875,120,6,0,194,11
12718682,Kassita,MA,Morocco,34.89025,-3.72657,684,2921,Africa/Casablanca,183.4,199.8,40.15,8.820841,94.2,20.1,0.658,120,3,0,52,4
2490183,Mansoûra,DZ,Algeria,34.86158,-1.33935,894,52285,Africa/Algiers,182.9,200.2,42.73,8.872964,96.4,12.5,0.817,120,30,1,158,19
2502958,Bouïra,DZ,Algeria,36.37489,3.902,519,68545,Africa/Algiers,181.9,201.2,48.15,9.001007,100.3,13.3,0.775,120,37,1,270,21
2517260,Genalguacil,ES,Spain,36.54546,-5.23572,540,551,Europe/Madrid,181.7,201.4,38.49,8.79881,93.0,14.6,0.775,120,269,17,1797,114
2512857,Paterna de Rivera,ES,Spain,36.52246,-5.86578,129,5306,Europe/Madrid,181.6,201.5,37.85,8.786737,92.5,14.6,0.775,120,14,2,1203,118
2571434,Dar Haj Ahmed Ben Ameur,TN,Tunisia,35.66564,9.96665,113,2921,Africa/Tunis,180.9,202.2,54.91,9.164222,104.7,3.9,0.917,120,9,0,196,3
2472837,Zarat,TN,Tunisia,33.66655,10.34896,30,5661,Africa/Tunis,180.3,202.8,56.15,9.185179,105.6,4.5,0.942,120,3,2,193,6
2543667,Lalla Mimouna,MA,Morocco,34.84606,-6.06645,38,17217,Africa/Casablanca,180.2,203.0,37.65,8.773256,92.9,28.6,0.583,120,8,6,74,22
2513163,Ojén,ES,Spain,36.56486,-4.85561,253,2347,Europe/Madrid,179.4,203.7,38.88,8.806383,94.1,14.9,0.758,120,548,19,1618,108
2521121,Benarrabá,ES,Spain,36.5512,-5.27608,535,550,Europe/Madrid,179.3,203.9,38.45,8.798066,93.7,14.6,0.775,120,261,19,1878,129
358388,Darāw,EG,Egypt,24.40796,32.92324,96,61790,Africa/Cairo,179.0,204.1,82.68,10.13011,114.2,4.7,0.925,120,1,0,104,2
78137,Ar Rawḑah,YE,Yemen,15.43251,44.22399,2219,0,Asia/Aden,178.9,204.2,66.95,10.752945,112.5,77.1,0.017,120,320,4,355,10
2501323,Chiffa,DZ,Algeria,36.46293,2.73873,110,23218,Africa/Algiers,178.2,204.9,46.88,8.972608,100.5,14.7,0.783,120,68,8,456,45
2498752,El Affroun,DZ,Algeria,36.4701,2.62528,96,35074,Africa/Algiers,178.1,205.1,46.76,8.969878,100.5,14.7,0.783,120,78,18,443,45
2486825,Mouzaïa,DZ,Algeria,36.46695,2.68991,121,28552,Africa/Algiers,177.7,205.4,46.83,8.971429,100.6,14.7,0.783,120,64,18,458,45
349717,Samālūţ,EG,Egypt,28.31214,30.71007,41,142009,Africa/Cairo,177.4,205.7,79.35,9.952673,113.9,0.8,0.992,120,11,0,16,1
109481,Al Jarādīyah,SA,Saudi Arabia,16.57946,42.9124,49,7396,Asia/Riyadh,177.4,205.7,69.39,10.68105,112.9,55.7,0.158,120,0,0,63,0
8357764,Saḩḩab,YE,Yemen,15.60223,44.0242,2605,0,Asia/Aden,177.2,206.0,67.32,10.742337,113.1,78.9,0.008,120,7,2,348,11
2484933,Ouled Djellal,DZ,Algeria,34.43,5.06139,229,58481,Africa/Algiers,176.8,206.3,49.91,9.031685,102.9,5.1,0.925,120,3,0,38,0
2555885,Bni Drar,MA,Morocco,34.86005,-1.98979,453,11939,Africa/Casablanca,176.7,206.4,42.03,8.858449,97.6,17.5,0.692,120,45,5,144,25
105299,Jizan,SA,Saudi Arabia,16.88917,42.55111,19,105198,Asia/Riyadh,176.2,207.0,70.05,10.661238,113.3,47.2,0.208,120,36,0,63,1
2503468,Boû Arfa,DZ,Algeria,36.46298,2.81464,241,44143,Africa/Algiers,176.1,207.0,46.96,8.974416,101.1,14.7,0.783,120,71,5,468,51
11776817,Jadder Cemetery,YE,Yemen,15.467,44.17787,1750,10000,Asia/Aden,176.0,207.1,67.04,10.750571,113.0,77.1,0.017,120,318,4,352,10
2516269,Jubrique,ES,Spain,36.56475,-5.2156,581,729,Europe/Madrid,175.1,208.0,38.51,8.7993,95.0,14.6,0.775,120,278,17,1804,115
2512169,Puerto Real,ES,Spain,36.52819,-6.19011,14,40183,Europe/Madrid,174.8,208.3,37.51,8.780701,94.4,14.0,0.8,120,183,20,700,92
2490584,Maghnia,DZ,Algeria,34.84969,-1.72753,395,87373,Africa/Algiers,174.5,208.6,42.31,8.864294,98.4,14.8,0.75,120,21,1,169,27
2464809,Tajerouine,TN,Tunisia,35.89174,8.55276,660,19362,Africa/Tunis,174.5,208.6,53.29,9.123763,105.2,6.5,0.9,120,1,0,31,1
2520600,Cadiz,ES,Spain,36.52672,-6.2891,22,116979,Europe/Madrid,173.7,209.4,37.41,8.77884,94.7,14.0,0.8,120,179,20,576,83
2485540,Ouenza,DZ,Algeria,35.95333,8.12917,606,47312,Africa/Algiers,172.9,210.2,52.82,9.111974,105.3,7.0,0.892,120,1,1,39,1
2503769,Blida,DZ,Algeria,36.47004,2.8277,256,331779,Africa/Algiers,172.7,210.5,46.98,8.974739,101.9,14.7,0.783,120,78,6,468,51
2470173,Zarzis,TN,Tunisia,33.50398,11.11215,11,79316,Africa/Tunis,172.2,210.9,57.08,9.209271,107.8,5.2,0.9,120,13,2,156,5
2516421,Istán,ES,Spain,36.58273,-4.94956,295,1461,Europe/Madrid,171.8,211.3,38.79,8.80464,96.3,14.0,0.8,120,261,14,1610,110
2501289,Chorfa,DZ,Algeria,36.36505,4.32636,342,20556,Africa/Algiers,171.6,211.5,48.6,9.011671,103.2,13.0,0.783,120,26,4,187,11
78428,‘Amrān,YE,Yemen,15.6594,43.94385,2239,90792,Asia/Aden,171.3,211.8,67.46,10.738331,114.2,73.2,0.008,120,4,2,349,11
2522014,Algatocín,ES,Spain,36.57356,-5.27554,716,934,Europe/Madrid,171.0,212.1,38.45,8.798159,96.2,14.6,0.775,120,259,19,1851,125
2521139,Benalmádena,ES,Spain,36.5961,-4.57267,240,58854,Europe/Madrid,170.9,212.2,39.17,8.812115,96.9,14.8,0.792,120,733,24,1587,116
2472833,Zouila,TN,Tunisia,35.50056,11.06056,5,44349,Africa/Tunis,170.5,212.6,56.16,9.196319,107.6,4.6,0.917,120,42,2,225,7
2513882,Mijas,ES,Spain,36.59575,-4.63728,418,80630,Europe/Madrid,170.2,212.9,39.11,8.810794,97.0,14.9,0.758,120,736,24,1594,120
2521554,Arroyo de la Miel,ES,Spain,36.59917,-4.53505,20,17763,Europe/Madrid,170.2,212.9,39.21,8.812932,97.2,14.8,0.792,120,725,24,1578,115
403272,An Nāşirah,YE,Yemen,15.77277,43.80902,2327,0,Asia/Aden,169.4,213.7,67.71,10.731154,114.6,72.7,0.025,120,7,2,355,10
2501767,Charef,DZ,Algeria,34.62098,2.79503,1157,27700,Africa/Algiers,169.4,213.7,47.32,8.972063,103.2,8.9,0.833,120,3,0,32,1
2473572,Mahdia,TN,Tunisia,35.50472,11.06222,7,51803,Africa/Tunis,168.2,215.0,56.16,9.196346,108.1,4.6,0.917,120,42,2,225,7
2470578,El-Hamma-Djerid,TN,Tunisia,34.01152,8.15308,34,6467,Africa/Tunis,167.3,215.8,53.52,9.118905,107.0,3.0,0.967,120,22,4,49,4
84130,Qaryat ‘Umar al Mukhtār,LY,Libya,32.62978,21.67651,761,8031,Africa/Tripoli,167.0,216.1,68.98,9.559019,113.1,6.0,0.875,120,34,2,177,7
2466075,Sidi Ben Nour,TN,Tunisia,35.53333,10.91667,9,4520,Africa/Tunis,166.7,216.4,55.99,9.192001,108.3,4.6,0.917,120,42,2,234,7
2494962,Hadjout,DZ,Algeria,36.51257,2.41382,88,33830,Africa/Algiers,164.4,218.7,46.53,8.964854,103.7,15.4,0.783,120,28,19,407,43
2473449,Kairouan,TN,Tunisia,35.6781,10.09633,65,139070,Africa/Tunis,163.9,219.2,55.04,9.167858,108.4,3.9,0.917,120,9,0,199,4
2547782,Hassi Berkane,MA,Morocco,34.83898,-2.86699,393,0,Africa/Casablanca,163.7,219.4,41.08,8.839102,100.4,19.4,0.675,120,3,0,96,22
2521142,Benalauría,ES,Spain,36.59445,-5.26099,666,469,Europe/Madrid,163.1,220.1,38.46,8.798574,98.5,14.6,0.775,120,251,20,1822,119
2510281,Torremolinos,ES,Spain,36.62035,-4.49976,47,65448,Europe/Madrid,162.0,221.1,39.25,8.813738,99.4,14.8,0.792,120,721,22,1601,119
71273,Saḩar,YE,Yemen,15.31637,44.3088,2374,31859,Asia/Aden,161.7,221.4,66.77,10.758816,115.9,79.8,0.008,120,322,4,354,10
13132696,Menzel Fersi,TN,Tunisia,35.5515,10.86952,22,3603,Africa/Tunis,161.3,221.9,55.93,9.190551,109.3,4.5,0.917,120,53,2,235,7
2472838,Zeramedine,TN,Tunisia,35.57525,10.73456,82,16806,Africa/Tunis,161.1,222.0,55.77,9.186543,109.3,4.5,0.917,120,53,0,236,7
2508162,’Aïn el Hadjar,DZ,Algeria,34.75846,0.14528,1024,12996,Africa/Algiers,160.3,222.8,44.37,8.907118,103.5,12.3,0.792,120,8,0,43,0
403270,Al Maghrabah,YE,Yemen,15.87722,43.66667,1252,0,Asia/Aden,159.1,224.0,67.97,10.723878,116.3,70.9,0.025,120,6,0,123,8
75163,Ḩaraḑ,YE,Yemen,16.40965,43.05883,105,0,Asia/Aden,158.7,224.4,69.09,10.690406,116.3,55.7,0.158,120,0,0,62,0
2472732,Beni Hassane,TN,Tunisia,35.5672,10.80869,51,8801,Africa/Tunis,158.4,224.7,55.86,9.188718,109.9,4.5,0.917,120,83,2,235,7
2512158,Pujerra,ES,Spain,36.61274,-5.14979,788,316,Europe/Madrid,156.9,226.3,38.58,8.800796,100.2,14.6,0.775,120,298,20,1665,106
2525874,Zoumi,MA,Morocco,34.80321,-5.34458,369,4846,Africa/Casablanca,156.7,226.5,38.42,8.787227,100.3,17.6,0.7,120,10,2,268,28
2540810,Ouezzane,MA,Morocco,34.79584,-5.57849,306,65088,Africa/Casablanca,155.8,227.3,38.17,8.782535,100.4,22.2,0.625,120,10,2,261,21
110059,Al ‘Aqīq,SA,Saudi Arabia,20.65,41.41667,1395,19269,Asia/Riyadh,154.7,228.5,73.19,10.513448,117.4,41.4,0.292,120,1,0,10,0
2517772,Faraján,ES,Spain,36.61695,-5.18839,644,242,Europe/Madrid,154.6,228.5,38.54,8.800112,100.8,14.6,0.775,120,278,21,1696,114
2503156,Bougaa,DZ,Algeria,36.33293,5.08843,859,31922,Africa/Algiers,154.2,228.9,49.43,9.030881,107.4,11.9,0.792,120,9,1,232,30
2513699,Monda,ES,Spain,36.63027,-4.83192,365,2078,Europe/Madrid,153.7,229.4,38.91,8.807186,101.3,16.1,0.758,120,517,19,1660,118
2469744,Kesra,TN,Tunisia,35.81363,9.36434,999,2729,Africa/Tunis,152.3,230.8,54.2,9.146491,110.1,5.6,0.9,120,1,0,31,0
2519198,Cortes de la Frontera,ES,Spain,36.6171,-5.34266,626,3579,Europe/Madrid,152.3,230.9,38.38,8.797146,101.2,14.6,0.775,120,137,20,1768,143
2471454,Degache,TN,Tunisia,33.97606,8.2081,58,8134,Africa/Tunis,152.1,231.0,53.6,9.120619,110.0,3.0,0.967,120,22,4,52,5
2516237,Júzcar,ES,Spain,36.62442,-5.16971,645,193,Europe/Madrid,151.5,231.6,38.56,8.800516,101.5,14.6,0.775,120,288,21,1668,108
34886,Mustabā’,YE,Yemen,16.22816,43.24895,247,0,Asia/Aden,151.2,232.0,68.73,10.701341,117.6,60.3,0.108,120,4,0,24,1
2480368,Sidi Khaled,DZ,Algeria,34.387,4.98785,204,38987,Africa/Algiers,150.7,232.4,49.83,9.029766,108.5,5.1,0.925,120,3,0,9,0
360531,Al Quşayr,EG,Egypt,26.10611,34.27716,23,24653,Africa/Cairo,150.7,232.4,80.61,10.129311,118.6,2.4,0.958,120,20,1,52,1
8739768,Mosquée,MA,Morocco,34.80622,-2.41297,800,3150,Africa/Casablanca,150.6,232.5,41.57,8.848797,103.9,19.0,0.7,120,6,4,142,25
6559645,San José del Valle,ES,Spain,36.60554,-5.79895,141,0,Europe/Madrid,150.3,232.8,37.91,8.788503,101.5,14.6,0.775,120,25,3,1253,125
7363900,An Najd,YE,Yemen,14.42152,45.29596,1996,0,Asia/Aden,150.2,232.9,64.91,10.812434,117.5,65.9,0.092,120,0,0,16,3
2521985,Alhaurín el Grande,ES,Spain,36.643,-4.68728,249,23319,Europe/Madrid,149.8,233.3,39.05,8.81012,102.4,16.1,0.758,120,669,28,1605,124
78708,Qaryat al Qābil,YE,Yemen,15.45033,44.12768,2250,0,Asia/Aden,149.7,233.4,67.09,10.749762,118.0,77.1,0.017,120,318,4,354,10
2516463,Igualeja,ES,Spain,36.63208,-5.12188,708,1052,Europe/Madrid,148.7,234.4,38.61,8.801469,102.3,14.8,0.767,120,301,19,1607,105
2496643,Feidh el Botma,DZ,Algeria,34.5,3.76667,1110,26857,Africa/Algiers,148.2,234.9,48.43,8.997111,108.3,7.9,0.858,120,0,0,30,0
2518207,El Puerto de Santa María,ES,Spain,36.59389,-6.23298,11,88364,Europe/Madrid,147.6,235.5,37.47,8.780311,101.9,14.0,0.8,120,183,30,615,91
2521837,Alpandeire,ES,Spain,36.63402,-5.20216,702,285,Europe/Madrid,146.6,236.5,38.52,8.79993,102.7,14.2,0.792,120,264,21,1692,113
2466499,Sidi el Hani,TN,Tunisia,35.67139,10.31583,87,2820,Africa/Tunis,146.5,236.6,55.28,9.174124,111.8,3.3,0.958,120,10,0,272,6
2469174,Mareth,TN,Tunisia,33.61794,10.28536,51,17385,Africa/Tunis,146.5,236.6,56.09,9.183536,112.1,3.7,0.958,120,6,2,217,6
2479183,Souma,DZ,Algeria,36.51833,2.90528,151,40745,Africa/Algiers,146.2,236.9,47.05,8.976712,107.9,14.8,0.767,120,95,4,470,51
2473439,El Ksour,TN,Tunisia,35.89607,8.88493,712,5576,Africa/Tunis,146.0,237.1,53.65,9.132922,111.1,6.6,0.892,120,0,0,25,0
88380,Az Zuwaytīnah,LY,Libya,30.9522,20.12022,7,21015,Africa/Tripoli,145.4,237.8,68.68,9.532519,116.6,2.8,0.958,120,25,4,109,22
2504622,Beni Mered,DZ,Algeria,36.52389,2.86131,136,92749,Africa/Algiers,144.6,238.5,47.0,8.975656,108.2,14.7,0.783,120,100,6,468,51
78471,Al Wuday‘,YE,Yemen,13.7721,46.01785,796,0,Asia/Aden,143.7,239.4,63.54,10.850685,118.0,52.4,0.2,120,1,0,4,0
2521504,Atajate,ES,Spain,36.64017,-5.24606,739,170,Europe/Madrid,142.9,240.2,38.48,8.79911,103.5,14.2,0.792,120,139,21,1812,117
2520056,Cartajima,ES,Spain,36.64548,-5.1541,846,260,Europe/Madrid,141.7,241.4,38.57,8.800887,103.8,14.2,0.792,120,276,22,1611,108
2516892,Guaro,ES,Spain,36.6563,-4.83433,343,2068,Europe/Madrid,141.4,241.7,38.9,8.807292,104.2,16.1,0.758,120,506,21,1654,119
2521986,Alhaurín de la Torre,ES,Spain,36.66401,-4.56139,93,35114,Europe/Madrid,141.4,241.7,39.18,8.812752,104.4,16.4,0.725,120,719,26,1608,122
2519367,Coín,ES,Spain,36.65947,-4.75639,210,21866,Europe/Madrid,141.0,242.1,38.98,8.808868,104.4,16.1,0.758,120,612,24,1791,127
2538385,Ratba,MA,Morocco,34.77772,-4.93989,590,0,Africa/Casablanca,141.0,242.1,38.85,8.79521,104.3,15.2,0.75,120,5,0,507,29
2469341,Maktar,TN,Tunisia,35.85798,9.20072,924,13576,Africa/Tunis,140.3,242.9,54.0,9.141781,112.2,5.6,0.9,120,1,0,23,0
2469255,Menzel Kamel,TN,Tunisia,35.62477,10.66727,48,8432,Africa/Tunis,137.9,245.3,55.68,9.184385,113.4,4.5,0.917,120,109,2,236,8
2504553,Beni Tamou,DZ,Algeria,36.53833,2.82174,96,33846,Africa/Algiers,137.7,245.4,46.96,8.974727,109.5,14.7,0.783,120,152,9,465,51
2516313,Jimera de Líbar,ES,Spain,36.65119,-5.27412,535,431,Europe/Madrid,137.1,246.0,38.45,8.798688,104.8,14.2,0.792,120,147,22,1809,119
2512927,Parauta,ES,Spain,36.65629,-5.12916,802,245,Europe/Madrid,136.7,246.4,38.6,8.801443,105.0,14.2,0.792,120,277,21,1600,101
71137,Sanaa,YE,Yemen,15.35452,44.20646,2253,1937451,Asia/Aden,135.9,247.2,66.93,10.754837,120.2,79.8,0.008,120,321,4,360,10
2502962,Bouinan,DZ,Algeria,36.53167,2.99194,92,30271,Africa/Algiers,135.1,248.0,47.14,8.97885,110.0,14.8,0.767,120,127,7,474,48
73504,Lawdar,YE,Yemen,13.88282,45.86859,993,0,Asia/Aden,132.8,250.3,63.81,10.843523,119.8,57.2,0.125,120,3,0,10,0
2538028,Rislane,MA,Morocco,34.76987,-2.46034,1020,0,Africa/Casablanca,130.9,252.2,41.52,8.847564,108.0,19.0,0.7,120,4,1,141,25
2510275,Torrenueva,ES,Spain,36.70396,-3.48971,6,2514,Europe/Madrid,130.9,252.2,40.29,8.83444,107.3,17.3,0.717,120,270,18,1196,111
2511700,Rota,ES,Spain,36.62364,-6.35997,0,28848,Europe/Madrid,130.2,252.9,37.34,8.778138,105.7,14.0,0.8,120,167,28,551,75
2470191,Djemmal,TN,Tunisia,35.62231,10.75696,30,55285,Africa/Tunis,128.6,254.5,55.78,9.186972,114.8,4.5,0.917,120,66,2,236,8
2485633,Oued el Alleug,DZ,Algeria,36.55528,2.79028,47,21146,Africa/Algiers,128.4,254.8,46.92,8.974001,111.1,14.7,0.783,120,153,10,467,51
2522031,Algar,ES,Spain,36.65748,-5.65558,208,1637,Europe/Madrid,127.0,256.1,38.06,8.791519,106.8,12.2,0.833,120,49,8,1312,133
11239116,Nouvelle Matmata,TN,Tunisia,33.63,10.06,139,7526,Africa/Tunis,126.2,256.9,55.83,9.176685,115.2,4.0,0.95,120,13,0,68,3
2527100,Tizi Ouzli,MA,Morocco,34.76214,-3.79582,1302,1831,Africa/Casablanca,125.1,258.0,40.08,8.81866,108.3,16.6,0.683,120,0,0,48,5
2503147,Bougara,DZ,Algeria,36.54178,3.081,110,38352,Africa/Algiers,124.7,258.4,47.23,8.981026,111.8,14.8,0.767,120,176,10,488,48
2510398,Tolox,ES,Spain,36.68721,-4.90511,313,2261,Europe/Madrid,123.7,259.4,38.83,8.806096,107.8,14.8,0.767,120,188,19,1638,116
2489922,M’Daourouch,DZ,Algeria,36.07821,7.8196,881,36351,Africa/Algiers,122.5,260.6,52.44,9.10318,114.3,8.2,0.867,120,1,1,52,4
2510112,Ubrique,ES,Spain,36.67777,-5.446,325,16979,Europe/Madrid,119.3,263.8,38.27,8.795604,108.3,12.9,0.808,120,96,17,1689,143
64814,Bandarbeyla,SO,Somalia,9.4942,50.8122,29,13753,Africa/Mogadishu,119.3,263.8,54.53,11.088591,256.1,38.3,0.417,120,0,0,0,0
2476028,Tipasa,DZ,Algeria,36.58972,2.44889,97,15180,Africa/Algiers,119.0,264.1,46.55,8.965819,112.5,15.4,0.783,120,30,19,428,43
2484777,Ouled Slama Fouaga,DZ,Algeria,36.54828,3.11006,119,27573,Africa/Algiers,118.8,264.3,47.26,8.981739,112.8,14.8,0.767,120,180,10,492,48
2519757,Castell de Ferro,ES,Spain,36.72569,-3.355,21,2964,Europe/Madrid,118.8,264.3,40.43,8.83729,109.6,17.4,0.708,120,289,15,1174,110
2463945,Zaouiet Kountech,TN,Tunisia,35.63333,10.76667,26,6713,Africa/Tunis,118.8,264.4,55.78,9.187198,116.2,4.2,0.908,120,74,2,236,8
2471788,Dahmani,TN,Tunisia,35.94388,8.82778,622,30720,Africa/Tunis,118.7,264.5,53.57,9.131209,115.3,6.7,0.875,120,0,0,21,1
